,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
315,That's When You Know,2gvYqSUrl405FQRdsZUQLo,country,https://open.spotify.com/track/2gvYqSUrl405FQRdsZUQLo,"['Chris Buck Band', 'Kira Isabella']","['0ns82mvA25By3a6t2S2Lxr', '67Dpp3kDh6tqv9TcIzOi38']","[['canadian contemporary country', 'canadian country'], ['canadian contemporary country', 'canadian country', 'country pop']]",2017-04-21,207398,33,0.523,0.809,3,-7.257,1,0.044,0.0692,0.0,0.111,0.663,147.881,207399,4
316,"Courtesy Of The Red, White And Blue (The Angry American)",0M7mWKqwTIaVjYyxfZmtTa,country,https://open.spotify.com/track/0M7mWKqwTIaVjYyxfZmtTa,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,"['contemporary country', 'country', 'country road', 'oklahoma country']",2002-01-01,195533,71,0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,195533,4
317,Rescue,3Ishl2jSDXSmdGwrBsMjfq,country,https://open.spotify.com/track/3Ishl2jSDXSmdGwrBsMjfq,Hunter Hayes,7H6dkUChT5EoOQtUVMg4cN,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",2017-06-29,216529,1,0.52,0.791,6,-3.499,1,0.0378,0.294,0.0,0.116,0.29,90.095,216529,4
318,Make Him Wait,530TAWLytdeGGAhg7y0JB5,country,https://open.spotify.com/track/530TAWLytdeGGAhg7y0JB5,Abby Anderson,0WicR9iYAPd0Bi7i3bz9MB,"['contemporary country', 'country pop']",2018-04-27,203240,51,0.406,0.427,3,-8.177,1,0.0416,0.684,1.18e-06,0.108,0.21,158.802,203240,4
319,Carry On,2HieRfsSSwQA1JUtfmRNgo,country,https://open.spotify.com/track/2HieRfsSSwQA1JUtfmRNgo,Pat Green,0EhgpjUqiIIQhM6ZRF4kXX,['texas country'],2001-01-01,297493,46,0.509,0.897,2,-4.683,1,0.0769,0.0927,0.00164,0.0854,0.608,161.916,297493,4
320,What Whiskey Does (feat. Hillary Lindsey),0L6WEDBcgPwQNQFwvOVjgH,country,https://open.spotify.com/track/0L6WEDBcgPwQNQFwvOVjgH,"['Randy Houser', 'Hillary Lindsey']","['56x8mYvS3cyDGAi8N2FxbB', '5mX9Z6qHTTHHFCreShrFIA']","[['contemporary country', 'country', 'country road', 'modern country rock', 'redneck'], []]",2018-06-29,226173,0,0.693,0.664,2,-5.036,1,0.0312,0.133,1.41e-05,0.378,0.425,126.938,226173,4
321,Money (feat. Mitchell Tenpenny),1ntoRhzOEzcdLdrU8lWttO,country,https://open.spotify.com/track/1ntoRhzOEzcdLdrU8lWttO,"['Cold Creek County', 'Mitchell Tenpenny']","['7H2DHycCwUN8oOSrhmJn8M', '1p6CdzJRoicjRcSdWoB9Qc']","[['canadian contemporary country', 'canadian country', 'country pop'], ['contemporary country', 'heartland rock']]",2018-06-22,172758,40,0.596,0.763,6,-6.047,1,0.0359,0.161,0.0,0.28,0.674,143.975,172758,4
322,Hearts Don't Break That Way,0NY5z0doWNFJTRy0tgWAU9,country,https://open.spotify.com/track/0NY5z0doWNFJTRy0tgWAU9,Steve Moakler,63t3EqMeymxd4CM85RqsCd,"['acoustic pop', 'contemporary country', 'country pop', 'indiecoustica', 'neo mellow']",2017-03-17,229680,26,0.656,0.651,2,-5.611,1,0.0349,0.104,0.0,0.054,0.849,143.988,229680,4
323,Not Everything's About You,2uKRocOusXn7WpHrpvKN7O,country,https://open.spotify.com/track/2uKRocOusXn7WpHrpvKN7O,Old Dominion,6y8XlgIV8BLlIg1tT1R10i,"['contemporary country', 'country', 'country road']",2017-08-25,234520,48,0.458,0.706,3,-4.263,1,0.0405,0.339,0.0,0.0705,0.495,167.968,234520,4
324,Corpus Christi Bay,4Sp3o2wUIIaphf4s4TcV81,country,https://open.spotify.com/track/4Sp3o2wUIIaphf4s4TcV81,Robert Earl Keen,1jjpkAHC8bd9fRFfgKyYLP,"['alternative country', 'country rock', 'folk', 'outlaw country', 'roots rock', 'texas country']",2004-08-10,239680,0,0.669,0.482,10,-10.844,1,0.028,0.371,0.0,0.09,0.636,119.825,239680,4
325,I Hope You Dance,65B1tEOv5W294uCKbmEcFV,country,https://open.spotify.com/track/65B1tEOv5W294uCKbmEcFV,Lee Ann Womack,738OS3zrCO782uDiUN9pet,"['contemporary country', 'country', 'country dawn', 'country road']",2000-01-01,294533,65,0.385,0.443,7,-9.627,0,0.0295,0.0632,0.0,0.0898,0.275,151.278,294533,4
326,Young Forever,4u6eRWSXvzVZtRP6m48Psx,country,https://open.spotify.com/track/4u6eRWSXvzVZtRP6m48Psx,Eric Paslay,4TONBKcqVR1LmPdfJxvkMU,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2018-03-02,197933,49,0.553,0.89,0,-5.394,1,0.0349,0.0255,1.02e-06,0.241,0.582,162.049,197933,4
327,Homegrown,1qwnPVOIJjAFfCc40Etb1D,country,https://open.spotify.com/track/1qwnPVOIJjAFfCc40Etb1D,Zac Brown Band,6yJCxee7QumYr820xdIsjo,"['contemporary country', 'country', 'country road', 'modern country rock']",2015-04-28,205000,46,0.711,0.801,6,-3.742,1,0.029,0.0244,0.000113,0.135,0.956,105.006,205000,4
328,Grandpa (Tell Me 'Bout The Good Old Days),0ogTZlmFqg5xyFCMpRAEb4,country,https://open.spotify.com/track/0ogTZlmFqg5xyFCMpRAEb4,The Judds,7MSTO40bsb3DOJQT6xLsIc,"['country', 'country dawn', 'country rock']",1985-10-30,258333,57,0.56,0.239,4,-16.732,1,0.0347,0.473,1.37e-05,0.0565,0.601,201.672,258333,4
329,Saltwater Gospel,3wlZNYZnhINy3xgQOuUhwO,country,https://open.spotify.com/track/3wlZNYZnhINy3xgQOuUhwO,Eli Young Band,6eKWqnckwdIlSnjaYgIyxv,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'pop rock', 'texas country']",2017-06-16,186680,64,0.686,0.619,11,-7.358,1,0.0367,0.0554,2.23e-05,0.113,0.641,114.036,186680,4
330,In Case You Didn't Know,10M2Ex445zw585Ducldzkw,country,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,Brett Young,0fiWOxhsBsQQvFDtxUQWo0,['contemporary country'],2017-02-10,224853,75,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,224853,4
331,She Don't Love You,1B17jo7XD3lJ9AtrdE9kUd,country,https://open.spotify.com/track/1B17jo7XD3lJ9AtrdE9kUd,Eric Paslay,4TONBKcqVR1LmPdfJxvkMU,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2014-01-01,262053,54,0.36,0.333,7,-8.491,1,0.0285,0.335,1.09e-06,0.114,0.17,74.53,262053,1
332,Blue Tacoma,2oPCR02nduYVpj7CTfsA0d,country,https://open.spotify.com/track/2oPCR02nduYVpj7CTfsA0d,Russell Dickerson,1E2AEtxaFaJtH0lO7kgNKw,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-10-13,212066,17,0.455,0.897,9,-4.879,1,0.0403,0.0183,0.0,0.174,0.728,160.139,212067,4
333,Right Where I Need To Be,7fkGuyDiJoqHbMiPqjqNKx,country,https://open.spotify.com/track/7fkGuyDiJoqHbMiPqjqNKx,Gary Allan,37W8SKV5Vc8lcGtdyWCA5m,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",1999-10-26,182440,0,0.528,0.692,1,-6.339,1,0.0327,0.307,4.91e-05,0.141,0.635,82.788,182440,4
334,If It Ain't You,24DYu18da9ezSi0Oevv3xq,country,https://open.spotify.com/track/24DYu18da9ezSi0Oevv3xq,Smithfield,1aPmWgDU4JXEWg1d2BwH5M,"['contemporary country', 'country pop']",2018-07-13,205197,0,0.364,0.379,0,-13.357,1,0.0313,0.444,3.55e-05,0.0777,0.0883,142.321,205197,4
335,Smoke A Little Smoke,2uZhNjlUQ9mnt0rS7hcAgF,country,https://open.spotify.com/track/2uZhNjlUQ9mnt0rS7hcAgF,Eric Church,2IvkS5MXK0vPGnwyJsrEyV,"['contemporary country', 'country', 'country road']",2009-01-01,191333,32,0.77,0.641,10,-6.077,0,0.035,0.0206,0.00023,0.106,0.639,96.98,191333,4
336,Cleaning This Gun (Come On In Boy),292hQrFkBjVmbHRqGVqBta,country,https://open.spotify.com/track/292hQrFkBjVmbHRqGVqBta,Rodney Atkins,2qgvmDsc4jrqbAbjq1HGM2,"['contemporary country', 'country', 'country road', 'modern country rock']",2006-07-18,226813,57,0.514,0.798,2,-3.669,1,0.0494,0.0612,0.0,0.104,0.677,145.995,226813,4
337,Born to Love You,77a5Eu7lC3tG0Sukt2O91U,country,https://open.spotify.com/track/77a5Eu7lC3tG0Sukt2O91U,LANCO,2lRH2dgU5Kk4Bc5phmII4T,"['contemporary country', 'country pop']",2018-01-19,230013,63,0.659,0.902,7,-6.192,1,0.0296,0.131,9.89e-05,0.0574,0.81,124.988,230013,4
338,Burning House,2zhk0kypGeOPsaaZcjyc14,country,https://open.spotify.com/track/2zhk0kypGeOPsaaZcjyc14,Cam,5WRElKaZsn1tGnrgmJVAeO,"['contemporary country', 'country', 'country pop']",2015-12-11,231333,65,0.728,0.253,0,-8.427,1,0.0304,0.887,1.11e-05,0.133,0.457,140.923,231333,4
339,Heatwave,2rQBc9gO6Bu1AyKIo5fNgI,country,https://open.spotify.com/track/2rQBc9gO6Bu1AyKIo5fNgI,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2016-08-26,194813,44,0.519,0.842,2,-4.808,0,0.039,0.261,0.0,0.218,0.441,106.06,194813,4
340,There's Your Trouble,69m9WDPBvemwujQwdONslk,country,https://open.spotify.com/track/69m9WDPBvemwujQwdONslk,The Chicks,25IG9fa7cbdmCIy3OnuH57,"['country', 'country dawn']",1998-01-27,193064,63,0.737,0.869,2,-5.433,1,0.0267,0.481,0.0,0.308,0.898,126.628,193065,4
341,Somewhere On A Beach,5CG9Ps5ynNjpKJHmwc95pa,country,https://open.spotify.com/track/5CG9Ps5ynNjpKJHmwc95pa,Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,"['contemporary country', 'country', 'country road']",2016-06-10,197120,69,0.569,0.638,7,-6.557,1,0.0291,0.000547,0.0,0.0848,0.438,144.042,197120,4
342,Me and a Memory,2D8uSBoQzyRqlKvCXIJL2X,country,https://open.spotify.com/track/2D8uSBoQzyRqlKvCXIJL2X,Shotgun Rider,1gmKCymY1bESfw6oF1V6gk,['texas country'],2018-03-30,212746,34,0.498,0.741,8,-5.475,0,0.0351,0.00203,0.0,0.112,0.625,129.991,212747,4
343,One Night At A Time,0MPKiPO83oR1XoLWLMb7bD,country,https://open.spotify.com/track/0MPKiPO83oR1XoLWLMb7bD,George Strait,5vngPClqofybhPERIqQMYd,"['contemporary country', 'country', 'country road', 'country rock']",1997-01-01,230933,46,0.696,0.482,4,-11.811,1,0.0258,0.439,0.0023,0.0651,0.513,113.001,230933,4
344,Crash and Burn,2Fk0WwAqTBesLtKg97nojy,country,https://open.spotify.com/track/2Fk0WwAqTBesLtKg97nojy,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,"['contemporary country', 'country', 'country road', 'modern country rock']",2015-01-01,190733,64,0.69,0.781,5,-5.101,0,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,190733,4
345,Nothin' To Lose,7oiCqfE8Wjk8wf0pFTgL2H,country,https://open.spotify.com/track/7oiCqfE8Wjk8wf0pFTgL2H,Josh Gracin,1456WwI15Lm9CktCzkLZvm,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2004-01-01,156893,58,0.607,0.876,7,-4.117,1,0.0382,0.371,0.0,0.519,0.886,121.043,156893,4
346,"Take Me Home, Country Roads - Rerecorded",2xYlyywNgefLCRDG8hlxZq,country,https://open.spotify.com/track/2xYlyywNgefLCRDG8hlxZq,John Denver,7EK1bQADBoqbYXnT4Cqv9w,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",1997-06-17,197813,3,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,197813,4
347,White Lightning,2bOUFGPIypmxHhw834ufQ8,country,https://open.spotify.com/track/2bOUFGPIypmxHhw834ufQ8,The Cadillac Three,1nivFfWu6oXBFDNyVfFU5x,"['contemporary country', 'modern southern rock']",2016-08-05,177573,39,0.419,0.744,7,-4.304,1,0.0344,0.108,0.0,0.211,0.332,136.772,177573,4
348,Hooked,3DV49ruvI5Sl6iisPZAc2c,country,https://open.spotify.com/track/3DV49ruvI5Sl6iisPZAc2c,Dylan Scott,78YqeIji3mgAS2K1Maca6x,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-08-04,149293,62,0.597,0.721,9,-6.422,1,0.0356,0.0362,0.0,0.0832,0.437,132.054,149293,4
349,Girl In The Song,1p8F8cOT8n57sul4fSkWf2,country,https://open.spotify.com/track/1p8F8cOT8n57sul4fSkWf2,Joe Nichols,4aJTB79uwT4sP0Nb8QGWHc,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",2017-07-28,219400,22,0.376,0.609,3,-6.489,1,0.0309,0.00898,0.00114,0.24,0.183,169.726,219400,4
350,You Look Good,1dFLowBW25EaL2OC7eKEa2,country,https://open.spotify.com/track/1dFLowBW25EaL2OC7eKEa2,Lady A,32WkQRZEVKSzVAAYqukAEA,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",2017-06-09,181000,60,0.656,0.917,0,-4.652,1,0.0495,0.045,0.000732,0.0878,0.961,152.067,181000,4
351,Ex Thing,7rf6iJ8oHRh4kzFub5fML4,country,https://open.spotify.com/track/7rf6iJ8oHRh4kzFub5fML4,David Fanning,4EvpjRZNR6ZzxqYPwJ2FmH,"['contemporary country', 'country pop']",2018-06-22,192120,40,0.638,0.616,7,-7.033,1,0.0376,0.358,0.0,0.0719,0.346,128.801,192120,4
352,Back To Us,1QsXOnBUiREtGixFfdLTOf,country,https://open.spotify.com/track/1QsXOnBUiREtGixFfdLTOf,Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",2017-05-19,238600,48,0.521,0.669,8,-4.691,1,0.0264,0.107,0.0,0.178,0.281,94.057,238600,4
353,Alyssa Lies,3PJq5Cu74e3bIes9sY7jM1,country,https://open.spotify.com/track/3PJq5Cu74e3bIes9sY7jM1,Jason Michael Carroll,6vgqbvuLEUcrg7SB1kRTYE,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2007-02-06,259573,49,0.496,0.602,7,-5.29,1,0.0265,0.334,0.00356,0.147,0.398,75.519,259573,4
354,Just Another Day In Paradise,4LlNoNZflek4hZyZigCxpW,country,https://open.spotify.com/track/4LlNoNZflek4hZyZigCxpW,Phil Vassar,1XhhO2dTs2fKyhILj0aam6,"['contemporary country', 'country', 'country road', 'modern country rock']",2000-02-21,233880,61,0.596,0.706,2,-5.562,1,0.0261,0.359,0.0,0.36,0.705,146.095,233880,4
355,Bitches,2hCgGbZGeiUImDzzIzm0UV,country,https://open.spotify.com/track/2hCgGbZGeiUImDzzIzm0UV,Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,"['contemporary country', 'heartland rock']",2018-02-23,213713,0,0.643,0.688,1,-4.896,1,0.0284,0.0792,0.0,0.257,0.763,168.067,213713,4
356,Leave The Night On,3wx2kQWPn9p5UppQbNhPAk,country,https://open.spotify.com/track/3wx2kQWPn9p5UppQbNhPAk,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,"['contemporary country', 'country pop']",2014-10-27,192160,66,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,192160,4
357,Prop Me Up Beside the Jukebox (If I Die),3hP7U1NmWEyeZRpLA1BhYj,country,https://open.spotify.com/track/3hP7U1NmWEyeZRpLA1BhYj,Joe Diffie,3THMgU4KdL7LlO5TEREs2g,"['contemporary country', 'country', 'country road', 'country rock', 'oklahoma country', 'redneck']",2003-03-31,226973,46,0.638,0.731,9,-5.877,1,0.0281,0.272,0.0,0.303,0.647,140.511,226973,4
358,Look Up Child,7ys1F3g544o8KJGCUodYRV,country,https://open.spotify.com/track/7ys1F3g544o8KJGCUodYRV,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,"['ccm', 'christian alternative rock', 'christian music', 'worship']",2018-09-07,183013,0,0.733,0.589,2,-5.303,1,0.0381,0.414,1.04e-06,0.14,0.651,91.003,183013,4
359,Nothin' But The Taillights,0UvxyH7s9gsp8dVL53gQg1,country,https://open.spotify.com/track/0UvxyH7s9gsp8dVL53gQg1,Clint Black,3Ay15wt0QChT4Kapsuw5Jt,"['country', 'country road', 'country rock']",1997-04-09,233960,49,0.56,0.841,7,-7.92,1,0.0432,0.223,7.03e-05,0.365,0.756,154.852,233960,4
360,Heaven South,0tZwHsG8450JhVUUIfdw9S,country,https://open.spotify.com/track/0tZwHsG8450JhVUUIfdw9S,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,"['contemporary country', 'country', 'country road']",2017-04-21,255248,40,0.544,0.806,2,-6.569,1,0.0263,0.0509,0.0,0.254,0.668,94.982,255248,4
361,The Way I Talk,2uKpzT2E2gid82Tka9xK4n,country,https://open.spotify.com/track/2uKpzT2E2gid82Tka9xK4n,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,['contemporary country'],2018-04-27,208280,0,0.604,0.879,4,-3.389,1,0.0323,0.0498,0.0,0.0936,0.765,137.993,208280,4
362,Never Again,3QWgfaCa9Clu2SkESPxGBt,country,https://open.spotify.com/track/3QWgfaCa9Clu2SkESPxGBt,Eli Young Band,6eKWqnckwdIlSnjaYgIyxv,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'pop rock', 'texas country']",2017-06-16,177666,32,0.573,0.758,4,-6.317,1,0.0285,0.0825,0.00024,0.26,0.424,100.992,177667,4
363,Not Ready to Make Nice,6LCEyZZHFF4ebF1Mike1s5,country,https://open.spotify.com/track/6LCEyZZHFF4ebF1Mike1s5,The Chicks,25IG9fa7cbdmCIy3OnuH57,"['country', 'country dawn']",2006-05-23,237296,62,0.425,0.554,6,-4.145,1,0.0298,0.134,8.56e-05,0.0963,0.288,83.917,237297,4
364,If the Boot Fits,1LZNdHSaGjV2S9q8BrZwnh,country,https://open.spotify.com/track/1LZNdHSaGjV2S9q8BrZwnh,Granger Smith,4sTFGCigAQIUiEy8wSSQNF,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck', 'texas country']",2016-03-04,170093,51,0.528,0.928,3,-5.743,1,0.0456,0.0252,2.88e-06,0.0467,0.885,162.069,170093,4
365,Boots On,7K4VxvIXXbDbaVn6ARbch1,country,https://open.spotify.com/track/7K4VxvIXXbDbaVn6ARbch1,Randy Houser,56x8mYvS3cyDGAi8N2FxbB,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2008-01-01,170813,58,0.713,0.887,8,-4.564,1,0.0322,0.0387,1.79e-05,0.273,0.88,112.016,170813,4
366,Up Down (feat. Florida Georgia Line),6SkeXwlWEHhjSZPNVSpJae,country,https://open.spotify.com/track/6SkeXwlWEHhjSZPNVSpJae,"['Morgan Wallen', 'Florida Georgia Line']","['4oUHIQIBe0LHzYfvXNW4QM', '3b8QkneNDz4JHKKKlLgYZg']","[['contemporary country'], ['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']]",2018-04-27,198120,0,0.588,0.885,6,-3.046,1,0.0346,0.0788,0.0,0.175,0.786,129.933,198120,4
367,Beat of the Music,3un2KQUaQ2brEpd8dK93wI,country,https://open.spotify.com/track/3un2KQUaQ2brEpd8dK93wI,Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,"['contemporary country', 'country', 'country road', 'modern country rock']",2013-08-06,179293,64,0.629,0.808,9,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,179293,4
368,I Met a Girl,4WtkYdCG4n80h08Ep5SmDI,country,https://open.spotify.com/track/4WtkYdCG4n80h08Ep5SmDI,William Michael Morgan,03tfKFHhDoDqF73vCI3cxn,"['contemporary country', 'country pop']",2016-09-30,201533,53,0.512,0.545,2,-10.154,1,0.0294,0.111,0.00177,0.135,0.346,83.94,201533,4
369,Dinosaur,0SW6NfA6MTCC6OWNt6SAkV,country,https://open.spotify.com/track/0SW6NfA6MTCC6OWNt6SAkV,"Hank Williams, Jr.",2dyeCWctcFRt3Pha76ONgb,"['country', 'country road', 'country rock', 'outlaw country']",1980,199666,62,0.614,0.381,4,-14.628,1,0.0441,0.244,4.12e-05,0.0917,0.504,145.056,199667,4
370,Til Tomorrow,7eMnhenEfArGmtcN1qLuZc,country,https://open.spotify.com/track/7eMnhenEfArGmtcN1qLuZc,Walker McGuire,6jDzxywOhu6CcmS8MVzWlL,"['contemporary country', 'country pop']",2018-01-12,249493,48,0.452,0.844,0,-4.025,1,0.0585,0.142,7.57e-06,0.206,0.251,157.02,249493,4
371,Amazed,6qc34bnVOyqGDPni8H5W0U,country,https://open.spotify.com/track/6qc34bnVOyqGDPni8H5W0U,Lonestar,3qbnxnvUqR14MJ9g8QwZJK,"['contemporary country', 'country', 'country road']",1999,240866,67,0.561,0.543,1,-8.498,1,0.0324,0.26,0.0,0.124,0.243,139.803,240867,4
372,Amarillo By Morning,4TnUKixNWMfajncgdSwFoi,country,https://open.spotify.com/track/4TnUKixNWMfajncgdSwFoi,George Strait,5vngPClqofybhPERIqQMYd,"['contemporary country', 'country', 'country road', 'country rock']",1982-01-01,173466,68,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,173467,4
373,Somebody Else's Heart,6WkX90SEkuiknfyAKsd6LW,country,https://open.spotify.com/track/6WkX90SEkuiknfyAKsd6LW,Lady A,32WkQRZEVKSzVAAYqukAEA,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",2017-06-09,211506,42,0.643,0.727,4,-6.889,1,0.0299,0.367,5.87e-05,0.0899,0.456,94.974,211507,4
374,Wasted Time,12AOwWanBDN4TQbJRbErqM,country,https://open.spotify.com/track/12AOwWanBDN4TQbJRbErqM,Keith Urban,0u2FHSq3ln94y5Q57xazwf,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",2015-05-06,233826,43,0.625,0.825,7,-5.758,1,0.0481,0.0621,0.0,0.0753,0.341,100.004,233827,4
375,Hello Beautiful,4pYd8dIohiqc3KsxSRqf0w,country,https://open.spotify.com/track/4pYd8dIohiqc3KsxSRqf0w,Noah Schnacky,1qDDkysTxJvFandHwP9CMx,"['contemporary country', 'country pop']",2018-01-27,216992,0,0.504,0.472,9,-6.925,1,0.0404,0.54,0.0,0.306,0.313,73.521,216993,4
376,Pop a Top,0TdxyXEUkq08bRRGmAyqJv,country,https://open.spotify.com/track/0TdxyXEUkq08bRRGmAyqJv,Alan Jackson,4mxWe1mtYIYfP040G38yvS,"['contemporary country', 'country', 'country road']",1999-10-24,185333,33,0.693,0.444,2,-10.58,1,0.0312,0.259,0.0,0.349,0.781,118.077,185333,4
377,Today,1IO13V09b01gLSbmZJZ9dM,country,https://open.spotify.com/track/1IO13V09b01gLSbmZJZ9dM,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,"['contemporary country', 'country', 'country road']",2017-04-21,229338,52,0.347,0.632,2,-6.998,1,0.0381,0.539,0.00226,0.121,0.285,74.257,229338,3
378,I Can Only Imagine,0lVYRIVjK77Z6uG2GgM8Kl,country,https://open.spotify.com/track/0lVYRIVjK77Z6uG2GgM8Kl,MercyMe,6APm8EjxOHSYM5B4i3vT3q,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",2001,248253,54,0.407,0.612,4,-5.359,1,0.0496,0.0909,0.0,0.0914,0.133,159.527,248253,4
379,My Front Porch Looking In,0VdvvJ9l9ARpDbRpjrcITX,country,https://open.spotify.com/track/0VdvvJ9l9ARpDbRpjrcITX,Lonestar,3qbnxnvUqR14MJ9g8QwZJK,"['contemporary country', 'country', 'country road']",2010-10-22,223400,17,0.349,0.809,5,-5.563,1,0.0705,0.0344,0.0,0.324,0.482,205.412,223400,4
380,Long Live The Night,527I2eXJfsBEDMvoU1HMWi,country,https://open.spotify.com/track/527I2eXJfsBEDMvoU1HMWi,The Reklaws,37lYaYPWOHjKXBD33S6LNv,"['canadian contemporary country', 'canadian country', 'contemporary country']",2018-08-31,206013,0,0.55,0.795,7,-5.588,1,0.0354,0.00482,0.0,0.141,0.4,127.003,206013,4
381,Mysteries of the World,4i03jcO0O06RWfddcDlQoO,country,https://open.spotify.com/track/4i03jcO0O06RWfddcDlQoO,Walker McGuire,6jDzxywOhu6CcmS8MVzWlL,"['contemporary country', 'country pop']",2018-01-12,219293,57,0.548,0.742,1,-4.757,1,0.0287,0.108,0.0,0.0852,0.352,143.966,219293,4
382,Lose It,6GBndDk0OEpDkmKoSBJyyK,country,https://open.spotify.com/track/6GBndDk0OEpDkmKoSBJyyK,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,"['contemporary country', 'country road']",2018-06-07,178732,0,0.549,0.869,4,-4.905,0,0.0289,0.00261,1.77e-06,0.29,0.433,91.988,178733,4
383,The Ones That Didn’t Make It Back Home,20vIaD2DFOxGqDvN0dlMEH,country,https://open.spotify.com/track/20vIaD2DFOxGqDvN0dlMEH,Justin Moore,30e8DmahrEamvLbFRPdWmk,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2018-10-12,191018,0,0.537,0.784,3,-4.869,1,0.034,0.0979,0.0,0.224,0.468,137.995,191018,4
384,You Won't Ever Be Lonely,0wfr8FjpLXIO1YjqEyVCg5,country,https://open.spotify.com/track/0wfr8FjpLXIO1YjqEyVCg5,Andy Griggs,7CyJIUpcWZK2zFM6gKLKvD,"['country', 'country road']",1999-04-03,210306,49,0.471,0.617,8,-8.394,1,0.038,0.0522,0.0,0.229,0.491,182.323,210307,4
385,What Kinda Gone,7uPReljrrTaqzDCcx4JHmi,country,https://open.spotify.com/track/7uPReljrrTaqzDCcx4JHmi,Chris Cagle,1zhIzONVRlTfD1VQRauHMl,"['contemporary country', 'country', 'country road', 'modern country rock']",2008-01-01,181613,60,0.494,0.861,5,-5.236,1,0.0365,0.257,0.0,0.103,0.668,172.052,181613,4
